id,name
41979,PRELID2
41990,MRPL58
41991,HRK
41993,CDC25A
9225,EEF1E1
41994,B3GNT4
41997,RHBDD1
42001,TMED8
42002,PITPNM3
9235,SLC26A5
9239,KCNA5
42010,IZUMO2
9243,MAK16
9244,HES2
9251,DENND5B
42019,CBX4
42025,SCAP
42027,TRMT61B
9261,PLGRKT
42029,P2RY11
9268,UTS2R
42039,PAPSS1
9273,ARHGDIG
9275,RPS2
9279,SERPINF2
42049,VCPIP1
42050,ERICH5
42051,HSPA9
42053,ISCA1
42055,CBR3
9287,HINT3
42058,RNASEH2C
9292,GRAP2
42066,NFATC3
42067,SLC19A2
9306,IL11RA
9317,EMSY
42085,HHAT
9321,MRGPRF
42094,NKX2-2
9331,RANBP3
42106,TMEM61
42114,GRHL2
9349,MRPS18A
9350,PGD
42122,BNIP2
9355,AIMP1
9354,RSPH14
42129,B3GNT5
42130,CD2AP
42131,LCE5A
42136,MCRS1
9369,EXOSC3
9372,SRP54
42140,NFE2L3
9375,GLOD4
9381,RARRES2
42150,GOLM1
9387,YME1L1
9389,PRPF19
42161,TRIP6
42163,TMEM65
9396,AARD
9395,AP1G1
42166,NDUFA8
42171,TRAPPC6B
9405,TCF25
42178,RNMT
9410,NAA30
9414,UBE2M
42188,SMIM14
9421,AXDND1
42189,HBG1
42191,LAMTOR4
42197,GPR87
9432,CAV1
9435,SNX1
9436,USP48
42206,PDGFB
9439,QSOX1
42217,FANCA
9458,LTA
42227,TKT
42229,PARP14
9463,DAO
42234,ATG10
9473,SLC7A3
9474,NPC1
42244,CNTN4
42245,NPBWR2
9480,HERC1
9485,ZNF500
42254,MRPL12
42259,PMM1
9497,ERMP1
9501,RETNLB
9502,AK3
9503,TSPO
42272,ING4
42274,IL11
9507,CCNJ
9509,SPNS1
9510,TRIM29
9512,PSMA4
42280,TAF4B
9514,ARPC1A
42287,RUNDC3A
9519,PHF14
9526,MCU
42295,SSH1
9529,LBR
9531,DDX27
42303,ANXA7
9535,ERGIC1
9538,ZCCHC10
42309,E2F5
42312,POGZ
42314,PGC
9548,NAPG
9552,IFT43
9555,LRFN4
42327,METTL2A
9561,PLA2G7
42333,TLCD2
9576,BIN2
42345,COG8
9580,EHD2
42349,RARA
42350,GLT8D2
42351,CAPN9
42356,OXSR1
42366,RPUSD3
42367,AP2B1
9600,THRSP
9601,KIRREL3
42370,NKRF
9602,RRN3
9598,ZFAND1
42375,EFR3B
42380,CLDN11
9613,MMP25
9619,BDNF
42388,SIGLEC7
9620,ZBTB44
42390,ARL6IP4
9628,RPL35A
9633,BCAS2
9636,MCAT
9642,KLHL33
42411,SNTB1
9645,APOOL
42420,GAS2L1
9655,BRIX1
9659,C3orf52
9662,VPS35L
42436,FRG1
9674,AP3M2
42448,C12orf45
9681,RBM12
9684,OLFML2A
9689,ZNF224
42460,RALYL
9698,EGF
42470,HOXD10
9702,METAP1
9704,PFDN5
42474,ASAP1
42475,BYSL
42479,FXR1
9711,SERP1
42481,POLA2
9719,ADAT3
42491,AGR2
9729,SURF2
9731,TMEM200A
42500,MFSD3
42504,LBP
9738,PRPH2
42509,INTS8
9741,PEX13
42515,UBN2
9749,RCE1
9753,TRIM35
42522,ACTR3C
9755,GGCX
9758,ALK
42527,SNAP23
9762,RAB5IF
9764,DPP4
9767,NCOA6
9770,RFWD3
42541,PRR14
9774,NWD2
9777,ATP6V0D1
42546,CNTN5
42547,NELFE
42548,NNT
42552,PRKAB2
9791,CCNF
9794,TRIM39
9797,ADAM11
42567,SRPK3
9800,TSPAN4
42569,KCNMA1
42572,CRY1
9804,SEC24D
42576,THOP1
9809,ABL2
42577,NT5C1A
42579,MYT1
42578,SLC35F6
9814,USE1
42582,WDR36
9816,DGUOK
9825,HERC6
9826,OAS1
9833,GPR160
42610,RPL31
9844,CPSF3
9846,HOXB9
9848,DDR1
9851,TMEM43
42620,SMNDC1
9861,PRPF8
9865,SUMF1
9871,ZBTB47
9874,ZNF700
9875,TFB1M
42643,AGPAT5
42645,CIAPIN1
42644,ICE2
42647,OSBPL9
9879,LHB
42646,TCEA1
9890,NOTCH4
42658,EPS15L1
9898,FUBP1
9900,NDST4
9902,SS18L1
9911,PDRG1
42681,RTF1
42684,OSTN
9918,SCRIB
42690,TUBGCP4
9931,UBE2Q2
42706,CXCL8
42707,GAL
9938,UBXN6
42709,CDX2
9946,NEK11
9951,NDUFA9
9952,ATP11C
9954,KLF16
9955,KCTD20
9960,ZNF473
9966,TNFRSF12A
42741,DPAGT1
9974,ATRX
42744,ZNF37A
42745,ZSWIM8
9980,PSD3
42754,NXPE1
42757,LATS1
42758,KRT76
42760,FBXO9
9994,GDF15
42765,UXT
9998,GIT1
42769,IFI27
10002,EPHB3
10004,ZDHHC20
10008,OR10G4
42777,SRD5A1
42776,TNFRSF19
10013,DDX24
10014,TFCP2
10016,MIER2
42786,RAB27A
10021,RAB35
42791,APOBEC4
10023,STC2
10026,RBM7
10027,AMPD3
10028,GFPT2
10034,SERPINB1
42805,GABRA4
10038,SLC30A3
42806,STOX1
42808,ABCB7
42811,ZNF716
10043,ZBTB26
42813,NSD2
42814,SYTL1
42815,TRMT12
10050,ZNF165
10053,INHA
42822,PRNP
10057,EMC7
10063,DSC3
42834,LSM8
42838,CACNA1S
42840,FSD1
42851,PLXDC1
10089,RRP1B
42862,COBL
42863,SMIM7
10100,WDR43
42869,TSNAX
10103,MAP1S
42872,BUD13
42874,NSUN2
42875,CNOT4
10109,SORCS2
10111,EXO1
42880,MGAT4B
10116,SEC31A
42889,SVBP
42895,HK2
10131,FYTTD1
42900,BFAR
10136,RBP2
42906,MAP2K5
10139,NCKAP1
42908,INTS5
10143,NPVF
42911,TADA3
42914,ZDBF2
42915,TACSTD2
10147,XXYLT1
42927,FAT1
10163,SPEN
10164,ARGLU1
10170,WDR18
10172,CLDN8
42942,FSTL1
42947,SPATA2L
42957,ATR
42960,RPS28
10195,PROCA1
42964,PSKH2
42967,CDK2AP2
10202,CGRRF1
10206,ARHGEF11
42974,SPTLC2
42985,KCNJ13
10218,SCYL2
10219,DDB2
42988,CARD6
10222,DIS3
42994,TCTE3
42996,SPATA6
10230,STK38
43006,PLPP3
10243,HLX
10248,IFI27L2
10251,TSPAN15
10253,PKN2
43021,FFAR3
43029,ELANE
43034,TPRG1
10269,DEF6
10272,PRR3
10273,LGALS7
10276,CRYM
43049,PTRH1
10285,FADS6
43054,SHE
43058,CHKA
10291,VIRMA
43060,ARMH3
43062,CMC2
43063,TBCD
10299,HCLS1
43070,MORF4L1
43073,DNM1L
10305,S100A10
10313,STAG2
10314,ZNF518B
10316,PPAT
43085,GLUD1
43093,PNMA8A
10326,TBX4
43094,PCSK2
10332,GPR171
43101,FAM8A1
10337,COL3A1
43107,PPP1R3G
10344,GRAMD2B
43113,NAA50
43118,CD68
10350,PTPN2
43121,SLC2A4RG
43125,RTL6
43127,KITLG
10359,MTMR14
10362,SSU72
10364,GSTA3
10365,IYD
10367,ARRB2
43136,NUSAP1
43138,NUP153
10370,RPS6
10374,FZD5
10375,SUN1
10376,PPIL4
10377,PLA2G2A
43144,TMPRSS5
43148,DNMT3B
10385,RPL23
43154,IFT57
10389,MARCKSL1
10390,CNNM4
43165,NSUN4
43174,SARAF
10408,MAML2
10410,APBB1IP
10413,RPL18
43186,SNRPN
10419,ATP6V1D
10421,SLC25A15
43190,PTPRK
43193,FARS2
43199,SPATA2
10439,EIF5
43208,LSAMP
10445,VPS53
43214,DCT
43217,TYR
43222,PPP1R14D
43224,NUCB1
43236,PYGO1
10472,SLC9B2
10473,IGF2R
43242,CINP
43246,HLCS
10481,AFDN
10483,RFX2
43251,SRSF2
43253,CCNDBP1
43255,PKN1
10491,FZD9
43260,TOMM40
43265,ULK2
10501,STAC3
10505,PARP4
10510,TUBD1
10511,DSP
43279,LGALS3
10514,FBXW12
43283,CRYGS
10517,PCOLCE
43287,CRISP2
10523,FAM155B
10525,NEMF
43296,TTLL6
43303,PNPT1
43304,NUDT13
10546,VANGL1
10547,CD9
43314,ZNF655
10551,SNAPC4
43320,TARDBP
10553,MAP3K1
43322,CEP295
10560,TRAPPC11
10565,SMC1A
10566,SV2A
43337,RICTOR
43345,SGO1
43348,ETV4
10582,CDK5RAP2
10583,DBH
10586,UNG
43357,CCDC82
43358,TLR2
10591,RPP25
10593,AK9
43364,ZNF433
10600,SUV39H1
10604,NOL3
10607,TNS3
10608,LETM2
10609,TMEM14B
10611,NOC2L
43386,ZNF682
10622,CALU
43392,RPS5
43400,PLA2G1B
10632,NCOA2
10636,CHMP5
43404,SMCO4
43407,SELENOV
10641,FLG
43410,TAOK2
10645,LMO2
10646,ZBTB41
10651,TWIST1
43422,MYH13
43426,STYK1
10662,COPE
10668,FAM98A
43438,ZNF528
10672,HSD11B1L
10675,PYROXD1
10676,HLA-E
43444,RPL12
43448,CCDC85B
10680,BCL2L1
43449,PRODH2
10682,RNF26
43452,SLC25A13
10684,CXCL12
10698,BPNT1
43470,EIF4EBP1
10703,FAM9B
43472,ZNF85
43476,NUDT15
43477,PGK2
43480,LSM3
10714,TRIM36
43483,DDX41
10719,TNNT3
10720,HAUS1
10723,MYC
10724,SENP5
10727,SLC25A2
10728,WDHD1
43495,TRAPPC12
10730,EIF3G
43502,ING5
43505,MAP3K11
10739,FBXO7
10741,MED4
43512,RUVBL2
43514,FZD8
10748,LARS2
43516,CLSTN2
43517,MAMLD1
10751,POLE
10753,GJA9
10757,FAM83F
10758,ELP4
43529,TSC22D3
10761,USP43
43533,PPRC1
10766,ITGA3
10768,CNR1
10770,SRD5A3
10771,TCF3
43546,ASXL1
43550,GBGT1
10788,USPL1
43558,CD40LG
43566,RAB6A
10799,GNAI2
10800,FOXM1
10801,BIRC5
43570,GFOD1
43568,CAMKK2
10807,KLHL18
43577,SV2B
10811,TYW1
43589,AGK
43591,DAXX
43595,COL14A1
43596,NLGN1
43598,RBM17
10837,TRNT1
43607,PLP2
10841,STX4
43610,CYP20A1
10843,ARFGAP2
10845,REG1B
43617,SMYD3
43622,TRIM33
43623,TOGARAM1
10856,ARPC4
43626,HOXB5
10869,ALPL
43638,CBLC
43637,MIA
10876,EMC1
10877,CA13
10878,PDHA1
43651,ZNF449
43655,FGF10
10888,SLC13A3
43659,DENND4C
43661,TUFT1
43665,KCTD9
10908,SOX10
43676,PARK7
43679,VNN1
10912,MGP
10917,CSNK1A1L
43692,F2
10924,TOX4
43696,BCL2A1
10930,MRPS7
43698,TAF1D
43709,IRF9
10942,WNT10B
10944,C8orf37
43722,FDPS
43723,UBQLN2
10955,HORMAD2
10959,ASH2L
43729,COX7C
43732,TRPC7
10965,ARV1
10966,TRPC4AP
43735,TNRC18
43746,SEC23IP
43748,EIF3F
43749,IQCH
10981,SLC25A1
43751,ARIH1
10984,KCTD11
10988,PSMC3
43759,MRPL18
43761,PPM1K
43763,GUCA2B
43766,ATP1A3
11003,CYP1A2
43776,POLD2
43778,BTBD11
11010,LMNB2
11012,NME1
43792,ISL1
11024,STK19
11026,ANAPC1
43796,CNP
43799,TFAP2A
11032,RAB14
11040,BLK
11043,ITSN2
43811,GDF7
11044,SHB
43812,AP3S2
11051,KIF1C
11052,ARMCX4
11054,CRACR2B
11058,CAP2
43826,XIAP
11062,NCOR2
43832,EN2
11073,PIP4K2C
11076,GNAS
43848,ZNF544
11089,PMF1
43863,STX3
11099,CLEC2D
11101,GTF2E1
11106,ATP6V1B1
11111,ATXN1
11114,PPP1CB
11116,GPBP1L1
43887,GCNT2
11128,F3
43898,ZNF708
11131,CYFIP1
43899,ZNF609
43903,PDGFRB
11141,TEAD1
11143,MAP1LC3A
43914,BUB3
11149,INO80E
11155,UBR5
43923,FAM161A
11157,RNF25
11160,RASGRP3
43929,PTCHD4
43936,ATXN3
11169,ZHX3
11170,GPR22
43946,AXIN1
11181,ZNF207
11182,KAZN
43956,ACYP1
43960,COCH
43961,NUDT8
11195,LGR6
11196,NRXN1
43965,RALY
11209,CLK1
43985,IGSF3
11219,PLA2G4D
43990,CACNG1
11223,BCL2L12
43991,OR13A1
11224,DNAJC21
11226,CNTNAP1
11228,MAPK15
44001,PSMC2
44004,SLC34A2
44009,FRMPD4
11246,TRIM69
11249,MBD3
11251,MRPS27
44019,M6PR
11253,SEC61A2
44024,EDEM2
44026,TCERG1L
11259,SALL3
44028,UBE2H
11262,STK17A
44030,CASC3
44032,IL17RC
44033,PXK
44034,NMBR
11279,STAC
11284,MCOLN2
44055,FOXA2
11292,KBTBD11
44060,MBOAT7
11293,RGS7BP
44064,NUP214
11301,PIK3R2
11302,DLAT
11305,WDYHV1
11306,P2RX1
44077,NCOR1
44091,MTDH
44094,CSNK1G3
11328,HUS1
44098,NSMCE4A
44099,NASP
11336,CAPN15
11339,OC90
44109,CA5B
44114,B3GALT2
11347,KIF13A
44119,USP49
44127,TJAP1
11361,CAMK2B
44131,HCK
44135,SC5D
44137,GCAT
11370,DDOST
11371,KPNA7
11379,THG1L
44153,F2RL2
44158,LRRC59
11398,DSN1
44167,MUTYH
44170,LILRA2
11405,SLA
11409,LSM5
11411,PSMB5
11415,NOP56
44184,CASP9
11419,CCDC174
11426,RPP25L
44195,STK35
11433,LALBA
44202,FXYD1
44201,RAB41
11435,CBX7
11439,CYBA
44211,RBAK
44214,PBOV1
44215,COX5A
11446,RBM26
44216,VGLL1
44227,IL13RA1
44235,NT5M
11467,HAL
11470,TFAP2E
11472,BFSP1
44243,RNASEL
44244,SOX7
44247,PNPLA6
11482,PRB1
44250,SCAMP2
44256,GHSR
11488,ZNF880
11494,MCFD2
44263,COMMD2
11496,EWSR1
11499,LYPD6B
44268,KHDRBS3
11501,KDR
44267,DCP1B
11505,CSGALNACT2
11506,CRAT
11508,TGFBI
44278,CKAP2L
44279,NAAA
11513,HNRNPM
44282,MFHAS1
11517,PKD2
11520,RPP14
44297,ETHE1
11533,PYCARD
44302,RAD51B
44301,ALDH6A1
11535,ATP1A4
44305,PON2
11538,KIAA1217
11540,RPL36A
44311,HS3ST4
11544,BRPF1
11547,ZIC5
44322,MYO5C
11555,ITM2A
44329,OXA1L
11564,ITPA
44332,KCNV1
11566,AP2M1
44335,SH2D2A
11567,SMC6
11570,ETAA1
11578,BLZF1
44346,HTR7
11581,PREB
44350,RUNX2
11589,ESRRB
11597,DIP2A
44373,CENPI
11609,AKAP8L
11611,CREB3L2
44380,CMTR2
11613,IL1RN
11615,CEBPG
44383,UTRN
44385,CARD8
11625,USP20
44394,YIPF2
44405,CC2D1B
44409,MIGA1
11648,ADRA2A
44416,HCFC2
11649,SLC5A6
44422,SKIL
44423,NCALD
44424,MIS18A
11657,MSL2
44425,SLC7A11
44427,PSMA7
44430,SLC35A1
44433,ZNF608
11666,DKK2
44437,STOML2
11672,KLHL3
44447,GALNT10
44451,TRPM7
44452,NFIX
11685,SBF2
44455,MORN2
11689,SPINT1
44462,KIF19
11700,POLQ
44472,MRPS16
11709,ZNF491
44479,HADH
44481,CLTA
11714,FYN
11717,ZNF701
44485,TRIR
11732,USP13
44505,SH3KBP1
44508,KCNQ3
11743,PIGT
44513,ZNF668
44515,RTN4
11747,TRAPPC13
44516,TGFB1
44520,NAGLU
11755,NUP62
11756,CORIN
44526,ATE1
44527,GIMAP1
11762,CDC42EP3
44533,DCAF12
11769,RDH13
11770,RAVER1
11771,DZIP1L
44540,NXT1
44543,GPX7
11778,FLT3LG
44546,RPL37A
11781,LIG3
44549,NEDD4L
44552,RHPN2
11785,RAB20
11786,CYP3A5
44561,CATSPERG
11794,CEP350
44564,EIF2AK3
11800,MCM3AP
44578,ABHD17B
44579,STT3A
11818,BRAF
44586,TCF4
11821,UBE2J2
11825,PPP2R2A
44596,DNAJA1
11829,CORO2B
44601,FCN3
44603,TOB1
44610,DBNL
44611,GNA11
44619,FOXQ1
11854,GTPBP3
11855,DR1
44624,TRMT61A
11857,NDUFB6
44626,CHID1
44627,PFKL
11859,ZNF567
44628,TMEM86A
11864,PIN1
11865,DMC1
11869,INTS7
44641,G6PC3
44642,IL1A
44643,BPIFA3
11876,PTPDC1
11877,MS4A4A
44648,CEBPE
44649,ZNF704
44651,SURF6
11886,AVPR2
44659,SLC26A8
11899,MRPS31
44667,STK24
44669,ANXA4
11910,MRPL46
44682,SLC25A40
11917,SENP1
44689,TTLL5
44697,KIDINS220
44698,FOXP1
11929,AAGAB
44701,TRIM59
11937,WAS
44709,MUC16
44713,CENPT
11946,WDSUB1
44720,CCNH
44725,SPINK2
11958,EPS15
11957,C16orf72
44730,MDFI
11964,ZNF273
11968,KRT72
11973,PTOV1
11990,GPR37L1
44759,DHODH
44758,TTC17
44763,TPX2
44764,RITA1
44765,PRPF39
12000,UPF3A
44771,ETFBKMT
12005,MAP3K7
44781,DOCK5
44783,HOXC5
12015,PRSS21
44788,CAMLG
44789,TCTE1
44791,DTNBP1
12023,TSPAN2
44792,SSBP2
44794,PTGDS
12033,EEF1A2
44803,PTDSS1
12040,SETD5
44824,PUF60
12058,FUZ
12059,CDH4
44828,KLHL24
12061,RIPK1
12062,HYI
44831,ZNF100
44827,TRIM52
44835,TAX1BP1
44837,GPR135
12071,TRIM16L
12076,CKMT1B
44847,SLC39A9
12082,ZNF268
12083,NAA10
44853,PDHX
12085,HS3ST3B1
44866,ZNF592
44867,PHF13
12101,FTL
12108,GID8
12109,PRDX1
12111,ZNF780A
44880,CPB2
44882,TREML2
44889,NDUFB5
44893,SPATA9
12134,KLB
12137,HRH1
44908,MSH6
12143,CCND2
44915,RPS15A
12149,MATN3
12159,SCG5
12161,SORBS1
44930,ABCG2
12164,SLC35F3
44939,EPHX1
44940,SNX12
12174,YEATS2
12175,CYP2B6
44949,RRAGC
44950,CCDC51
44954,MRPL50
12190,MBD4
44961,DDX52
44962,ZNF256
12197,TRMO
44965,CDK13
44966,PLAC8
12201,HMGN1
12205,TNIP2
44975,GPS1
44978,APOB
12213,CHST5
12214,MRPS34
12215,LRRTM3
44984,ZP3
12217,MAPK1
44986,PHF2
12220,DAGLB
44997,ZNF235
12233,FGF1
12236,LDHA
12238,SKA3
12240,CDKN2AIP
12242,CSF1R
12244,TRPC6
45017,TAF9
12249,NAA11
45021,GOLGA7
45022,GRIN3A
12258,PAN3
45030,SRPX
45033,TSPAN3
45034,CCDC27
12267,MPC2
45052,GOLPH3L
45054,PDCD2
12288,BRD4
12290,POR
12294,LANCL1
45064,PHLDB2
45073,SYT11
45074,TMEM134
45078,ST8SIA3
45080,CDH10
12316,PLSCR3
12317,TIAM1
45086,SLC37A3
45088,GDAP1
12330,TTC31
12342,L3MBTL4
45114,CENPJ
45123,LAMA2
45124,CLDN1
12355,RPS8
45127,ARHGEF16
45128,FBXL4
12374,ILF3
45142,TAS2R9
12379,NDUFA4L2
45147,SLC9A3
45149,MATN2
12388,RPA1
45161,MELK
12393,PWWP2B
12395,CUL2
12399,SORBS3
45170,EGFL8
45171,MAD2L1
45175,RABL6
12413,ARHGAP36
12416,EGR2
45186,NRGN
12420,VPS13D
12421,PHB
45191,EIF6
45192,ACOT7
12425,GPR162
45195,CD248
45196,PHOX2B
12432,MRPS5
12434,RNF145
12439,TRABD
12441,IFNG
45211,ERCC8
12449,LLPH
45217,ZNF747
45224,TACC3
12460,ZBTB6
45232,TRAF4
12465,THUMPD3
45239,FGD1
12475,RIMS1
45243,DDX60
45245,TRPC1
45247,NCF4
12481,PCBP2
45252,ADAM9
45257,ZCCHC13
45261,RPL36
12493,SACS
45268,SLC27A1
12502,UIMC1
12503,RBM45
45274,NABP2
12508,SMARCA4
45277,S100A13
12513,GSTM2
12514,MEOX1
12515,PTPRB
45284,POLRMT
12517,PMVK
12531,MARVELD2
12537,PCID2
12538,DBT
12539,RNF113B
45307,COL4A2
45310,ZNF665
12542,VCL
45312,TIAL1
45321,ZWINT
12559,PEF1
12560,ZNF461
45329,ATG3
12562,RTRAF
12567,C4BPB
45337,GRM5
12570,SIAH2
12572,HDHD2
12575,XPNPEP3
45344,RIPOR3
45343,RPS7
12577,PRPSAP2
12580,SEMA4D
45349,PLAT
45361,CHIC2
12597,ARHGAP39
12599,VWA5A
12603,CSTF2
12604,TTC3
45377,TNFRSF9
45386,CDC73
12618,KBTBD2
45389,DOT1L
45392,RB1CC1
45394,CCNI
12635,BRD9
45406,GNRH1
12638,PDZK1
45409,SIN3B
45411,AMELX
45418,QRSL1
12650,ZNF772
12652,NT5C
12656,FEN1
12658,NRBP1
12662,KIF5A
45433,SIGIRR
12666,PIP4P2
12671,TNXB
45443,GOLGA4
45446,FIS1
12686,DCHS1
12689,CDH22
12695,THYN1
45466,AHCYL1
12698,ERCC6
12709,POLR2E
12713,STUB1
45489,HBEGF
45490,CEP41
45491,CEP131
45492,NRXN3
45494,ZNF570
12727,PDX1
45495,PCBP1
12730,TMEM144
12732,PIAS2
45501,HACE1
12734,FAM20C
45504,CTDP1
45511,CAB39
45512,TTI2
12744,MLLT11
45515,DNAJC4
45523,DLGAP1
45525,MEN1
12758,GNAT1
45526,PTPN12
12757,NEIL2
45529,SPINT2
12760,ARCN1
45535,CTIF
12772,PIK3C2B
45545,RCOR3
12779,UBL5
45548,MON1B
12785,NUPR1
45559,MRS2
12798,KCMF1
45575,SESTD1
45577,MAP1LC3B
12809,SRCAP
12813,ENOPH1
45599,IGF2
12834,ABCD2
12837,ACTRT2
45612,PKHD1L1
45616,TTYH3
12849,TIPRL
45618,LMO7
45621,CSTF1
12857,SLC33A1
12859,KLRF1
45629,NF1
12864,CABYR
45639,NCKIPSD
45644,ZBTB48
12877,CD2
45647,DCTPP1
12879,SP4
45651,SDHB
12884,PXN
45655,DNPEP
45658,PPP2CB
12890,RHOBTB1
45660,PRMT5
45673,KNSTRN
45674,FDXR
45675,POMT2
12909,DEFA6
45678,KIF3C
45680,CPA2
45681,ENTPD7
45689,KCNK16
45690,INSL6
12929,DGLUCY
45698,PGLS
12930,HSF2
45707,CHMP4A
12940,ZNF526
12944,PSMD4
12946,ERLIN1
12950,MANBAL
45720,PPWD1
45723,POLR2D
12961,LIPE
12966,FUCA2
12967,CYP11B1
12969,SUMO1
12970,DLGAP4
45737,ITGA5
45739,RDM1
12973,SPDL1
45741,CPPED1
45743,TCF7
45744,C1QTNF2
12988,RAB6B
12996,RBM12B
13003,PRRG4
45772,ATP6V1G3
13005,CCDC6
13006,LEMD3
45775,ENPEP
45776,PHLDB1
45779,GPR107
45780,IER3IP1
13012,TGIF2
45782,CACNG6
13014,STK25
13019,C4orf48
45791,IFT52
45792,CHN2
45796,LMTK3
13033,EHMT1
45802,OR51F2
13035,CYC1
45804,SRPRB
13037,TNFAIP1
13041,NDUFV1
45812,AKT3
13050,TMEM158
45822,GATA6
13056,WDR90
13061,ERCC1
13062,GTF2H4
45833,AGGF1
45834,ENPP1
45835,ZNF615
45838,TAF5L
13075,CTSA
13079,ABCA7
45847,MSI2
13083,UBE2Z
45852,ATXN1L
45855,IFNA7
13088,ERBB2
13090,JUN
13091,GTF2H5
13092,MRAP2
13096,MCM10
13097,SLC31A2
13100,MANEA
45872,CNPY3
13104,NBN
13106,MYBPC1
45877,OSBPL2
13113,GTF2A1L
13121,RAD54B
45890,DECR1
45894,MSRB2
13127,PHF20
45898,ABHD13
45899,OCRL
13133,GPI
13139,MARK2
13144,PPIP5K2
45912,TES
45918,CYB5R1
45919,ZFP2
45921,HSF1
45929,SLC22A4
45931,PSMD3
45936,MXD4
13171,YPEL1
45939,TCEANC
45941,CXorf56
45942,HDAC9
13174,INSIG1
13178,PIF1
13179,ACSS3
45948,LRRC34
13185,DNAJC10
13188,APOA5
45958,CYP3A7
45961,UBE2V2
45962,ZNF652
13199,SEMA7A
13201,ATP9A
13217,NKAPD1
13218,PDE6C
45986,C7orf50
45988,HNRNPA1
13223,NCEH1
45995,SRSF7
13228,MAP3K13
13227,FAM181A
13232,GAPDHS
13240,BNIP3L
46008,VAT1
13244,VMA21
13247,DHRS7C
13250,CDC5L
13251,STAT5B
46019,PRSS37
13256,MFNG
46025,FHL2
13259,RANBP2
13262,SEC24A
46032,CSPG4
13268,KIF14
46038,SLC9A7
46039,MZT1
46040,IL17RD
46049,SI
13282,APOBR
13283,DNASE2
46054,NOL4
13287,FAM126B
13289,DMAC2
13291,ORC2
13293,GALP
46068,GTF2H3
46070,CTNNBL1
46071,SERPINB3
46074,UFL1
46082,TFG
13315,CASP8
13318,SNRPA
46087,BAG2
13336,TRAPPC5
46110,TEC
46114,MYBL1
46115,ZNF497
13353,UBE2A
13357,E2F2
13363,PPP1R36
46141,ELN
13382,HMMR
13385,PTTG1IP
46154,GPX8
13391,PDZD8
13392,BAG5
13393,TMEM108
13395,NAT10
13405,ZNF646
13411,FGF12
13413,LAMB3
13414,CTSG
13416,TPM1
46185,UBE2W
46192,MRPS30
13432,DNAH1
46207,LRRC10
46210,LIMD2
46216,DYRK1A
46219,AIM2
13451,RRAGB
46220,RIF1
13456,JAK2
46227,PCK2
46229,DHX37
46234,TTC26
13475,DIRAS3
13478,CARF
13479,TGM3
13482,SLC26A9
46250,SPIN4
13484,ZNF347
46253,STAT1
13486,FBXL19
46256,MELTF
13489,TRIOBP
13499,SULT4A1
13500,ST8SIA6
13503,FBXO44
13504,MYLIP
13507,GRID2
13509,ATP2A2
46281,ZC4H2
46282,DLG2
13515,PLEC
13514,UBR2
46286,YWHAB
46288,TMEM241
13521,GOLIM4
46289,EBLN2
13525,RAB28
13528,ZSWIM1
46297,NPTN
46298,PRC1
13530,ABT1
13533,ITGA9
13539,ESPN
13543,MRFAP1L1
13544,GON7
46318,CASP3
46319,TNFSF18
46322,SNRNP70
13554,SSTR5
46324,MAN2A2
13557,CDC14A
46327,EBP
13560,ACTR1A
46332,NEUROD6
13564,DNAAF1
46337,ZNF385D
13579,BRF2
46349,DMXL1
46351,UBB
13586,KLHL1
13589,VAPB
13596,SLC38A10
13599,YTHDC1
46368,CPNE1
13600,IL4
46379,HMGCR
46382,LDLRAD4
13615,TERF2IP
13616,MMP7
46383,SLC4A9
13621,RHEB
46392,AGBL5
46394,KLHL25
46405,SRFBP1
13641,CLPTM1L
46410,LAMB2
13642,ADSL
13647,XPC
13648,TBC1D2B
13650,CDCA8
46419,NFKBIA
46418,NUP62CL
13654,USP6
46424,RPL35
46427,TIPARP
46437,CEACAM1
13672,CD34
46442,ARHGEF5
46443,SF3B3
46451,IKZF1
13688,SOD2
46468,SMIM8
46469,TGFBR2
13704,EXOC2
13705,GAPDH
13712,OPRK1
46482,HSF2BP
46483,B4GALT4
13719,KBTBD6
46487,TMEM184B
46493,SAP30BP
13725,WWC2
13727,HOXA6
46498,GRIA1
13730,CAPS
13733,CENPO
13737,ELL
13738,EDC4
13740,PTGS2
13743,MYBBP1A
13747,PCLAF
13754,PTRHD1
13759,THUMPD1
46530,SNX21
13763,KLHL28
13765,NOP2
46535,AP3S1
46538,MCPH1
13776,ZBTB7A
46545,MIOS
13780,TNIP3
46551,PRUNE1
13786,TMUB2
46554,FEM1B
13788,CNTLN
13795,PPP2R5D
13800,RACK1
13804,STAU2
46574,TBC1D1
46576,ACOXL
46577,PER1
13812,PPM1L
13813,ACSL1
13815,RAX
46585,LMNA
13821,CPN2
13822,ZBTB3
13825,TP53BP2
13829,TBC1D13
46600,IL2RB
13834,HASPIN
13836,MAP4K1
46605,CDKN2A
46604,PHF11
13844,ANGPT4
13847,GZMA
46616,RGS16
46620,FGL2
13855,RPS19
46624,RAPH1
13862,POP7
46631,GRK3
13864,LSM2
46637,DUSP4
46639,XPA
46643,REG3A
46646,WDR62
46652,USP14
13887,TEF
46655,VWA1
46659,TRIM46
13894,LONP2
13895,RAPGEF4
13897,MFSD10
13906,MRPL30
13911,GPR27
46682,ATP2C2
13914,APP
13917,STOM
13919,ZNF142
13921,MGRN1
46691,ZNF83
